pair_id,jd_id,cv_id,primary_keyword,exp_band
dd205719-09da-5157-89b4-9926e6fa63f6__eafe6fb1-5a21-51d0-8cbd-c745359aca2c,dd205719-09da-5157-89b4-9926e6fa63f6,eafe6fb1-5a21-51d0-8cbd-c745359aca2c,Data Science,2-3
e08af9d6-aeba-5f47-8424-1e3ca3ed0689__25e93ecc-1ca1-5e47-aa3d-062c7afeb1b3,e08af9d6-aeba-5f47-8424-1e3ca3ed0689,25e93ecc-1ca1-5e47-aa3d-062c7afeb1b3,Data Science,2-3
e08af9d6-aeba-5f47-8424-1e3ca3ed0689__8a45de53-5fbe-5668-9d68-5883f9dc02e3,e08af9d6-aeba-5f47-8424-1e3ca3ed0689,8a45de53-5fbe-5668-9d68-5883f9dc02e3,Data Science,2-3
e08af9d6-aeba-5f47-8424-1e3ca3ed0689__8bd8270c-4ddd-5fc6-be0c-b1e9fcb12da2,e08af9d6-aeba-5f47-8424-1e3ca3ed0689,8bd8270c-4ddd-5fc6-be0c-b1e9fcb12da2,Data Science,2-3
e08af9d6-aeba-5f47-8424-1e3ca3ed0689__d918d640-98ed-57cf-836c-9508ff20cdad,e08af9d6-aeba-5f47-8424-1e3ca3ed0689,d918d640-98ed-57cf-836c-9508ff20cdad,Data Science,2-3
e08af9d6-aeba-5f47-8424-1e3ca3ed0689__e7fb86d7-6d9c-5f15-8007-28d2418dd220,e08af9d6-aeba-5f47-8424-1e3ca3ed0689,e7fb86d7-6d9c-5f15-8007-28d2418dd220,Data Science,2-3
fc5b4f21-0ee5-5345-9dec-52ab7ef24497__009d6069-1d43-5b5a-9127-b121db2954cb,fc5b4f21-0ee5-5345-9dec-52ab7ef24497,009d6069-1d43-5b5a-9127-b121db2954cb,Data Science,2-3
fc5b4f21-0ee5-5345-9dec-52ab7ef24497__2b6712a7-7162-5c17-a302-1c31b5992038,fc5b4f21-0ee5-5345-9dec-52ab7ef24497,2b6712a7-7162-5c17-a302-1c31b5992038,Data Science,2-3
fc5b4f21-0ee5-5345-9dec-52ab7ef24497__7b684059-7440-5d0a-a373-699010c8cd40,fc5b4f21-0ee5-5345-9dec-52ab7ef24497,7b684059-7440-5d0a-a373-699010c8cd40,Data Science,2-3
fc5b4f21-0ee5-5345-9dec-52ab7ef24497__c978371e-2923-55d4-ae08-972d32e1b01a,fc5b4f21-0ee5-5345-9dec-52ab7ef24497,c978371e-2923-55d4-ae08-972d32e1b01a,Data Science,2-3
fc5b4f21-0ee5-5345-9dec-52ab7ef24497__d20aeafc-f989-5236-b3d7-ae8c354073d1,fc5b4f21-0ee5-5345-9dec-52ab7ef24497,d20aeafc-f989-5236-b3d7-ae8c354073d1,Data Science,2-3
0f4691ad-2bd1-543c-92fe-dbf7aa66677b__0184e8bb-90fb-5917-a840-3be29c110c8f,0f4691ad-2bd1-543c-92fe-dbf7aa66677b,0184e8bb-90fb-5917-a840-3be29c110c8f,Data Science,4-6
0f4691ad-2bd1-543c-92fe-dbf7aa66677b__2b9c69dd-0073-5e97-8b1d-f0d8ba10c572,0f4691ad-2bd1-543c-92fe-dbf7aa66677b,2b9c69dd-0073-5e97-8b1d-f0d8ba10c572,Data Science,4-6
0f4691ad-2bd1-543c-92fe-dbf7aa66677b__55f45939-d898-5958-8498-9d37366ed869,0f4691ad-2bd1-543c-92fe-dbf7aa66677b,55f45939-d898-5958-8498-9d37366ed869,Data Science,4-6
0f4691ad-2bd1-543c-92fe-dbf7aa66677b__93c64e45-f4d7-5d58-9c1f-1efacf439156,0f4691ad-2bd1-543c-92fe-dbf7aa66677b,93c64e45-f4d7-5d58-9c1f-1efacf439156,Data Science,4-6
0f4691ad-2bd1-543c-92fe-dbf7aa66677b__f0a43d05-4c41-5b77-a015-8134ea9b5521,0f4691ad-2bd1-543c-92fe-dbf7aa66677b,f0a43d05-4c41-5b77-a015-8134ea9b5521,Data Science,4-6
119f95b4-0c32-54e8-8721-5661f0a74ca8__5a1f0f18-1276-56a6-a2d5-130d77331149,119f95b4-0c32-54e8-8721-5661f0a74ca8,5a1f0f18-1276-56a6-a2d5-130d77331149,Data Science,4-6
119f95b4-0c32-54e8-8721-5661f0a74ca8__5d7839a4-1a9f-5f5f-8e02-5c90eb1be485,119f95b4-0c32-54e8-8721-5661f0a74ca8,5d7839a4-1a9f-5f5f-8e02-5c90eb1be485,Data Science,4-6
119f95b4-0c32-54e8-8721-5661f0a74ca8__84ab0c79-2c96-5bda-8e4c-b6cdf51896fb,119f95b4-0c32-54e8-8721-5661f0a74ca8,84ab0c79-2c96-5bda-8e4c-b6cdf51896fb,Data Science,4-6
119f95b4-0c32-54e8-8721-5661f0a74ca8__f1da8780-10f0-5636-b66c-a7f1ab2944cc,119f95b4-0c32-54e8-8721-5661f0a74ca8,f1da8780-10f0-5636-b66c-a7f1ab2944cc,Data Science,4-6
119f95b4-0c32-54e8-8721-5661f0a74ca8__f57fc04b-41d3-549a-84ec-9368306357a3,119f95b4-0c32-54e8-8721-5661f0a74ca8,f57fc04b-41d3-549a-84ec-9368306357a3,Data Science,4-6
1d4d53ae-74ed-5a6e-af8e-441a9639fb8f__053c910e-020c-51d0-8db5-de69f00505c9,1d4d53ae-74ed-5a6e-af8e-441a9639fb8f,053c910e-020c-51d0-8db5-de69f00505c9,Data Science,4-6
1d4d53ae-74ed-5a6e-af8e-441a9639fb8f__07c10dbc-6bbc-5fb1-b3bd-61fb49b9dce3,1d4d53ae-74ed-5a6e-af8e-441a9639fb8f,07c10dbc-6bbc-5fb1-b3bd-61fb49b9dce3,Data Science,4-6
1d4d53ae-74ed-5a6e-af8e-441a9639fb8f__62c32e17-d39d-5616-9b4d-64d153050e32,1d4d53ae-74ed-5a6e-af8e-441a9639fb8f,62c32e17-d39d-5616-9b4d-64d153050e32,Data Science,4-6
1d4d53ae-74ed-5a6e-af8e-441a9639fb8f__654e41c3-9b05-5e6a-970a-80e0d9380f22,1d4d53ae-74ed-5a6e-af8e-441a9639fb8f,654e41c3-9b05-5e6a-970a-80e0d9380f22,Data Science,4-6
1d4d53ae-74ed-5a6e-af8e-441a9639fb8f__86aadede-b980-51e1-a7b5-ee64cdcfa8f6,1d4d53ae-74ed-5a6e-af8e-441a9639fb8f,86aadede-b980-51e1-a7b5-ee64cdcfa8f6,Data Science,4-6
2a4937b4-586b-59ae-9064-3352f9c13354__3244629d-2ee2-54e8-b3ef-69e996f4e730,2a4937b4-586b-59ae-9064-3352f9c13354,3244629d-2ee2-54e8-b3ef-69e996f4e730,Data Science,4-6
2a4937b4-586b-59ae-9064-3352f9c13354__3b830353-dc16-58c1-9c9e-97690f7c8b5d,2a4937b4-586b-59ae-9064-3352f9c13354,3b830353-dc16-58c1-9c9e-97690f7c8b5d,Data Science,4-6
2a4937b4-586b-59ae-9064-3352f9c13354__831c7638-03a9-5e89-8256-989d6cb1ba79,2a4937b4-586b-59ae-9064-3352f9c13354,831c7638-03a9-5e89-8256-989d6cb1ba79,Data Science,4-6
2a4937b4-586b-59ae-9064-3352f9c13354__8f20f050-ee21-5691-afe0-522b37bf4053,2a4937b4-586b-59ae-9064-3352f9c13354,8f20f050-ee21-5691-afe0-522b37bf4053,Data Science,4-6
2a4937b4-586b-59ae-9064-3352f9c13354__9539c635-98f9-5f13-aed2-42454957b535,2a4937b4-586b-59ae-9064-3352f9c13354,9539c635-98f9-5f13-aed2-42454957b535,Data Science,4-6
44bacb06-1a3c-5eb3-a591-70703f8998d3__346add32-3c70-53f8-9232-631d81dec0ca,44bacb06-1a3c-5eb3-a591-70703f8998d3,346add32-3c70-53f8-9232-631d81dec0ca,Data Science,4-6
44bacb06-1a3c-5eb3-a591-70703f8998d3__3cd27741-530f-52ee-87e6-8ca65c9e2cb2,44bacb06-1a3c-5eb3-a591-70703f8998d3,3cd27741-530f-52ee-87e6-8ca65c9e2cb2,Data Science,4-6
44bacb06-1a3c-5eb3-a591-70703f8998d3__9e0e15ec-8cbb-505c-ae18-326806d61aa2,44bacb06-1a3c-5eb3-a591-70703f8998d3,9e0e15ec-8cbb-505c-ae18-326806d61aa2,Data Science,4-6
44bacb06-1a3c-5eb3-a591-70703f8998d3__c4db0c34-a0ed-5233-ac26-ee9a2f701c19,44bacb06-1a3c-5eb3-a591-70703f8998d3,c4db0c34-a0ed-5233-ac26-ee9a2f701c19,Data Science,4-6
44bacb06-1a3c-5eb3-a591-70703f8998d3__fd113588-659d-5b27-b9ae-f5becd52dbc9,44bacb06-1a3c-5eb3-a591-70703f8998d3,fd113588-659d-5b27-b9ae-f5becd52dbc9,Data Science,4-6
4642168b-bee2-51c2-ac21-79c1e2f16fdc__11ce261a-0834-5e3f-bfff-c97ca7e20b7a,4642168b-bee2-51c2-ac21-79c1e2f16fdc,11ce261a-0834-5e3f-bfff-c97ca7e20b7a,Data Science,4-6
4642168b-bee2-51c2-ac21-79c1e2f16fdc__7c0957c3-4806-5ed7-a0a1-c3b1eed4f89e,4642168b-bee2-51c2-ac21-79c1e2f16fdc,7c0957c3-4806-5ed7-a0a1-c3b1eed4f89e,Data Science,4-6
4642168b-bee2-51c2-ac21-79c1e2f16fdc__7edd914c-604c-5992-9999-2fd634d24038,4642168b-bee2-51c2-ac21-79c1e2f16fdc,7edd914c-604c-5992-9999-2fd634d24038,Data Science,4-6
4642168b-bee2-51c2-ac21-79c1e2f16fdc__a237d356-9732-5002-955f-9d634c646664,4642168b-bee2-51c2-ac21-79c1e2f16fdc,a237d356-9732-5002-955f-9d634c646664,Data Science,4-6
4642168b-bee2-51c2-ac21-79c1e2f16fdc__e96d727d-f851-56cf-9fdd-a80d6e1184be,4642168b-bee2-51c2-ac21-79c1e2f16fdc,e96d727d-f851-56cf-9fdd-a80d6e1184be,Data Science,4-6
519cc6df-6058-54dc-81a3-57e8b31b33ce__001928e3-f426-51ec-b0d5-b9da8f53e0dd,519cc6df-6058-54dc-81a3-57e8b31b33ce,001928e3-f426-51ec-b0d5-b9da8f53e0dd,Data Science,4-6
519cc6df-6058-54dc-81a3-57e8b31b33ce__2e4958e1-21e9-547c-b99f-867b79cb13f9,519cc6df-6058-54dc-81a3-57e8b31b33ce,2e4958e1-21e9-547c-b99f-867b79cb13f9,Data Science,4-6
519cc6df-6058-54dc-81a3-57e8b31b33ce__3a515fc4-f8e2-5828-8fb7-05c183e6944a,519cc6df-6058-54dc-81a3-57e8b31b33ce,3a515fc4-f8e2-5828-8fb7-05c183e6944a,Data Science,4-6
519cc6df-6058-54dc-81a3-57e8b31b33ce__7eafce7f-33f3-5894-8f7d-7ad41ebe12a2,519cc6df-6058-54dc-81a3-57e8b31b33ce,7eafce7f-33f3-5894-8f7d-7ad41ebe12a2,Data Science,4-6
519cc6df-6058-54dc-81a3-57e8b31b33ce__e41b7494-c8a1-5510-a365-40b266f3b456,519cc6df-6058-54dc-81a3-57e8b31b33ce,e41b7494-c8a1-5510-a365-40b266f3b456,Data Science,4-6
707656ca-fbae-59a8-b7d3-73ba25f0886b__3b463a23-9410-56fa-a787-8a06b7116e5b,707656ca-fbae-59a8-b7d3-73ba25f0886b,3b463a23-9410-56fa-a787-8a06b7116e5b,Data Science,4-6
707656ca-fbae-59a8-b7d3-73ba25f0886b__abd2e3e2-9923-5c0d-85c8-262a34a5d41d,707656ca-fbae-59a8-b7d3-73ba25f0886b,abd2e3e2-9923-5c0d-85c8-262a34a5d41d,Data Science,4-6
707656ca-fbae-59a8-b7d3-73ba25f0886b__e41b7494-c8a1-5510-a365-40b266f3b456,707656ca-fbae-59a8-b7d3-73ba25f0886b,e41b7494-c8a1-5510-a365-40b266f3b456,Data Science,4-6
707656ca-fbae-59a8-b7d3-73ba25f0886b__ef4daac1-0f8d-5f76-855f-f12c60600db4,707656ca-fbae-59a8-b7d3-73ba25f0886b,ef4daac1-0f8d-5f76-855f-f12c60600db4,Data Science,4-6
707656ca-fbae-59a8-b7d3-73ba25f0886b__f6a71874-3c09-5969-8118-fc1c31af526f,707656ca-fbae-59a8-b7d3-73ba25f0886b,f6a71874-3c09-5969-8118-fc1c31af526f,Data Science,4-6
8897a3f8-bbc3-5eb9-9a93-6d042b331fc3__2490053f-40f4-5ac7-a575-1c7b8fa2a7e0,8897a3f8-bbc3-5eb9-9a93-6d042b331fc3,2490053f-40f4-5ac7-a575-1c7b8fa2a7e0,Data Science,4-6
8897a3f8-bbc3-5eb9-9a93-6d042b331fc3__934701ca-2075-5e21-b9d8-b8aa3e6112be,8897a3f8-bbc3-5eb9-9a93-6d042b331fc3,934701ca-2075-5e21-b9d8-b8aa3e6112be,Data Science,4-6
8897a3f8-bbc3-5eb9-9a93-6d042b331fc3__9ad3f968-a41b-582d-b3f7-7772b139e9f6,8897a3f8-bbc3-5eb9-9a93-6d042b331fc3,9ad3f968-a41b-582d-b3f7-7772b139e9f6,Data Science,4-6
8897a3f8-bbc3-5eb9-9a93-6d042b331fc3__a6765e98-525f-5e79-8505-188c60f9753a,8897a3f8-bbc3-5eb9-9a93-6d042b331fc3,a6765e98-525f-5e79-8505-188c60f9753a,Data Science,4-6
8897a3f8-bbc3-5eb9-9a93-6d042b331fc3__d6af8b64-930c-582d-865d-84ffacb501a2,8897a3f8-bbc3-5eb9-9a93-6d042b331fc3,d6af8b64-930c-582d-865d-84ffacb501a2,Data Science,4-6
8bd29e16-31f2-5e67-8ce9-6b712eb2140a__084df7fc-4270-584f-9c7a-b39c3367f6da,8bd29e16-31f2-5e67-8ce9-6b712eb2140a,084df7fc-4270-584f-9c7a-b39c3367f6da,Data Science,4-6
8bd29e16-31f2-5e67-8ce9-6b712eb2140a__3a515fc4-f8e2-5828-8fb7-05c183e6944a,8bd29e16-31f2-5e67-8ce9-6b712eb2140a,3a515fc4-f8e2-5828-8fb7-05c183e6944a,Data Science,4-6
8bd29e16-31f2-5e67-8ce9-6b712eb2140a__7edd914c-604c-5992-9999-2fd634d24038,8bd29e16-31f2-5e67-8ce9-6b712eb2140a,7edd914c-604c-5992-9999-2fd634d24038,Data Science,4-6
8bd29e16-31f2-5e67-8ce9-6b712eb2140a__9a739623-c293-5917-9f8c-e1b3f15e9027,8bd29e16-31f2-5e67-8ce9-6b712eb2140a,9a739623-c293-5917-9f8c-e1b3f15e9027,Data Science,4-6
8bd29e16-31f2-5e67-8ce9-6b712eb2140a__abc0b9e8-e68c-5aae-9c50-9de7c574520d,8bd29e16-31f2-5e67-8ce9-6b712eb2140a,abc0b9e8-e68c-5aae-9c50-9de7c574520d,Data Science,4-6
972c045c-6f67-5b8e-96af-7cbee1207d80__8412666c-9cb7-54bf-89c6-9783cb48c88a,972c045c-6f67-5b8e-96af-7cbee1207d80,8412666c-9cb7-54bf-89c6-9783cb48c88a,Data Science,4-6
972c045c-6f67-5b8e-96af-7cbee1207d80__90521a7e-22c5-559b-aa8d-9dd14ba09de5,972c045c-6f67-5b8e-96af-7cbee1207d80,90521a7e-22c5-559b-aa8d-9dd14ba09de5,Data Science,4-6
972c045c-6f67-5b8e-96af-7cbee1207d80__e41b7494-c8a1-5510-a365-40b266f3b456,972c045c-6f67-5b8e-96af-7cbee1207d80,e41b7494-c8a1-5510-a365-40b266f3b456,Data Science,4-6
972c045c-6f67-5b8e-96af-7cbee1207d80__e9ede7b2-3027-5693-8a37-f0c5dedd4294,972c045c-6f67-5b8e-96af-7cbee1207d80,e9ede7b2-3027-5693-8a37-f0c5dedd4294,Data Science,4-6
972c045c-6f67-5b8e-96af-7cbee1207d80__ee6d572f-3cd4-5f71-81f9-0c56c6bf943e,972c045c-6f67-5b8e-96af-7cbee1207d80,ee6d572f-3cd4-5f71-81f9-0c56c6bf943e,Data Science,4-6
a4763da9-2693-5c22-b164-19485a43e413__0bd70b2e-a5a6-5fc9-94c9-43145c8a7314,a4763da9-2693-5c22-b164-19485a43e413,0bd70b2e-a5a6-5fc9-94c9-43145c8a7314,Data Science,4-6
a4763da9-2693-5c22-b164-19485a43e413__34a6ab12-5d08-59c9-817a-2bd8963824ea,a4763da9-2693-5c22-b164-19485a43e413,34a6ab12-5d08-59c9-817a-2bd8963824ea,Data Science,4-6
a4763da9-2693-5c22-b164-19485a43e413__654e41c3-9b05-5e6a-970a-80e0d9380f22,a4763da9-2693-5c22-b164-19485a43e413,654e41c3-9b05-5e6a-970a-80e0d9380f22,Data Science,4-6
a4763da9-2693-5c22-b164-19485a43e413__e9cc3b04-0dab-5dc4-acc2-308a3f968ce9,a4763da9-2693-5c22-b164-19485a43e413,e9cc3b04-0dab-5dc4-acc2-308a3f968ce9,Data Science,4-6
a4763da9-2693-5c22-b164-19485a43e413__f1da8780-10f0-5636-b66c-a7f1ab2944cc,a4763da9-2693-5c22-b164-19485a43e413,f1da8780-10f0-5636-b66c-a7f1ab2944cc,Data Science,4-6
d4f97425-6bca-5c30-b71b-20906db00698__5aa71f73-ed0a-5a1c-9a2c-b32af0b6f40d,d4f97425-6bca-5c30-b71b-20906db00698,5aa71f73-ed0a-5a1c-9a2c-b32af0b6f40d,Data Science,4-6
d4f97425-6bca-5c30-b71b-20906db00698__7edd914c-604c-5992-9999-2fd634d24038,d4f97425-6bca-5c30-b71b-20906db00698,7edd914c-604c-5992-9999-2fd634d24038,Data Science,4-6
d4f97425-6bca-5c30-b71b-20906db00698__9239bac1-ddeb-51a1-bfb1-18afe67c404a,d4f97425-6bca-5c30-b71b-20906db00698,9239bac1-ddeb-51a1-bfb1-18afe67c404a,Data Science,4-6
d4f97425-6bca-5c30-b71b-20906db00698__a032cfb7-d39c-5b9c-9b54-618ad4f83704,d4f97425-6bca-5c30-b71b-20906db00698,a032cfb7-d39c-5b9c-9b54-618ad4f83704,Data Science,4-6
d4f97425-6bca-5c30-b71b-20906db00698__cdd768e6-777d-544c-904d-9762d16acc24,d4f97425-6bca-5c30-b71b-20906db00698,cdd768e6-777d-544c-904d-9762d16acc24,Data Science,4-6
f0dc0003-e99e-5f5f-8bc0-75a1cf991197__133eec2d-4fc2-5c74-9c74-d334856dc0c1,f0dc0003-e99e-5f5f-8bc0-75a1cf991197,133eec2d-4fc2-5c74-9c74-d334856dc0c1,Data Science,4-6
f0dc0003-e99e-5f5f-8bc0-75a1cf991197__1e30a648-a62c-52ab-85dd-f599c95df540,f0dc0003-e99e-5f5f-8bc0-75a1cf991197,1e30a648-a62c-52ab-85dd-f599c95df540,Data Science,4-6
f0dc0003-e99e-5f5f-8bc0-75a1cf991197__5a1f0f18-1276-56a6-a2d5-130d77331149,f0dc0003-e99e-5f5f-8bc0-75a1cf991197,5a1f0f18-1276-56a6-a2d5-130d77331149,Data Science,4-6
f0dc0003-e99e-5f5f-8bc0-75a1cf991197__ca712c79-91ef-56a1-9e0d-1898e4a36ec8,f0dc0003-e99e-5f5f-8bc0-75a1cf991197,ca712c79-91ef-56a1-9e0d-1898e4a36ec8,Data Science,4-6
f0dc0003-e99e-5f5f-8bc0-75a1cf991197__f7eadbdc-fcb4-51a4-a157-0f68711593bd,f0dc0003-e99e-5f5f-8bc0-75a1cf991197,f7eadbdc-fcb4-51a4-a157-0f68711593bd,Data Science,4-6
fc29caad-7765-5ae0-8801-d439fcb37dca__3465c0e7-246c-5af6-bfc2-51f2383e1ab2,fc29caad-7765-5ae0-8801-d439fcb37dca,3465c0e7-246c-5af6-bfc2-51f2383e1ab2,Data Science,4-6
fc29caad-7765-5ae0-8801-d439fcb37dca__5bf5bd3d-fc59-5956-9abd-56a976c20131,fc29caad-7765-5ae0-8801-d439fcb37dca,5bf5bd3d-fc59-5956-9abd-56a976c20131,Data Science,4-6
fc29caad-7765-5ae0-8801-d439fcb37dca__70c000d5-56e4-53b3-9545-00cc80c18987,fc29caad-7765-5ae0-8801-d439fcb37dca,70c000d5-56e4-53b3-9545-00cc80c18987,Data Science,4-6
fc29caad-7765-5ae0-8801-d439fcb37dca__d8622c97-d5e8-59f4-988f-297e1791345c,fc29caad-7765-5ae0-8801-d439fcb37dca,d8622c97-d5e8-59f4-988f-297e1791345c,Data Science,4-6
fc29caad-7765-5ae0-8801-d439fcb37dca__e1126259-7beb-5b73-97e2-307a748e8175,fc29caad-7765-5ae0-8801-d439fcb37dca,e1126259-7beb-5b73-97e2-307a748e8175,Data Science,4-6
